class;term;comment
material entity;V3L.papa nucleus;nucleus of pedigree V3L.papa
material entity;V3L.pap nucleus;nucleus of pedigree V3L.pap
material entity;V3L.paa nucleus;nucleus of pedigree V3L.paa
material entity;V3L.pa nucleus;nucleus of pedigree V3L.pa
material entity;V3L.p nucleus;nucleus of pedigree V3L.p
material entity;B.alapaad nucleus;nucleus of pedigree B.alapaad
independent continuant;spermatid;An immature sperm cell which undergoes morphogenesis to form mature, amoeboid sperm.
material entity;ABalpappapa nucleus;nucleus of pedigree ABalpappapa
material entity;ABaraaapaap nucleus;nucleus of pedigree ABaraaapaap
material entity;ABalpaapaap nucleus;nucleus of pedigree ABalpaapaap
material entity;ABaraaaaapa nucleus;nucleus of pedigree ABaraaaaapa
material entity;ABaraaaaaaa nucleus;nucleus of pedigree ABaraaaaaaa
material entity;ABaraaaapap nucleus;nucleus of pedigree ABaraaaapap
material entity;Eprpp nucleus;nucleus of pedigree Eprpp
material entity;Eprp nucleus;nucleus of pedigree Eprp
material entity;Epra nucleus;nucleus of pedigree Epra
material entity;Epr nucleus;nucleus of pedigree Epr
material entity;Eplp nucleus;nucleus of pedigree Eplp
material entity;Epla nucleus;nucleus of pedigree Epla
material entity;Epl nucleus;nucleus of pedigree Epl
material entity;Ep nucleus;nucleus of pedigree Ep
material entity;Earp nucleus;nucleus of pedigree Earp
material entity;Earaa nucleus;nucleus of pedigree Earaa
material entity;Eara nucleus;nucleus of pedigree Eara
material entity;Ear nucleus;nucleus of pedigree Ear
material entity;Eplpp nucleus;nucleus of pedigree Eplpp
material entity;Ealp nucleus;nucleus of pedigree Ealp
material entity;Eal nucleus;nucleus of pedigree Eal
material entity;Ea nucleus;nucleus of pedigree Ea
material entity;E nucleus;nucleus of pedigree E
material entity;B.ppppa nucleus;nucleus of pedigree B.ppppa
material entity;B.ppap nucleus;nucleus of pedigree B.ppap
material entity;Caapaa nucleus;nucleus of pedigree Caapaa
material entity;K.p nucleus;nucleus of pedigree K.p
material entity;ABprppppapp nucleus;nucleus of pedigree ABprppppapp
material entity;Ealaa nucleus;nucleus of pedigree Ealaa
material entity;Eala nucleus;nucleus of pedigree Eala
material entity;ABplppapppa nucleus;nucleus of pedigree ABplppapppa
material entity;ABprppappap nucleus;nucleus of pedigree ABprppappap
material entity;ABplppappap nucleus;nucleus of pedigree ABplppappap
material entity;ABprppaappp nucleus;nucleus of pedigree ABprppaappp
material entity;ABplppaappp nucleus;nucleus of pedigree ABplppaappp
material entity;ABplpapappp nucleus;nucleus of pedigree ABplpapappp
material entity;ABprpappapp nucleus;nucleus of pedigree ABprpappapp
material entity;ABprppapppp nucleus;nucleus of pedigree ABprppapppp
material entity;ABplppapppp nucleus;nucleus of pedigree ABplppapppp
material entity;ABprppapppa nucleus;nucleus of pedigree ABprppapppa
material entity;ABprpapappp nucleus;nucleus of pedigree ABprpapappp
material entity;ABprpppaaap nucleus;nucleus of pedigree ABprpppaaap
material entity;ABplpppaaap nucleus;nucleus of pedigree ABplpppaaap
material entity;ABprppapapp nucleus;nucleus of pedigree ABprppapapp
material entity;ABplppapapp nucleus;nucleus of pedigree ABplppapapp
material entity;ABprppapapa nucleus;nucleus of pedigree ABprppapapa
material entity;ABprpaaaapp nucleus;nucleus of pedigree ABprpaaaapp
material entity;ABarappappa nucleus;nucleus of pedigree ABarappappa
material entity;ABplpaaaapp nucleus;nucleus of pedigree ABplpaaaapp
material entity;ABplpppaaaa nucleus;nucleus of pedigree ABplpppaaaa
material entity;Dpppap nucleus;nucleus of pedigree Dpppap
material entity;Dpppaa nucleus;nucleus of pedigree Dpppaa
material entity;Dpppa nucleus;nucleus of pedigree Dpppa
material entity;Dppp nucleus;nucleus of pedigree Dppp
material entity;Dppap nucleus;nucleus of pedigree Dppap
material entity;ABplppapapa nucleus;nucleus of pedigree ABplppapapa
material entity;ABprppapaap nucleus;nucleus of pedigree ABprppapaap
material entity;Dppppp nucleus;nucleus of pedigree Dppppp
material entity;Dppppa nucleus;nucleus of pedigree Dppppa
material entity;Dpppp nucleus;nucleus of pedigree Dpppp
material entity;ABalappppaap nucleus;nucleus of pedigree ABalappppaap
material entity;ABalappppp nucleus;nucleus of pedigree ABalappppp
material entity;ABalappppaa nucleus;nucleus of pedigree ABalappppaa
material entity;ABalpaaaap nucleus;nucleus of pedigree ABalpaaaap
material entity;ABalpaaaa nucleus;nucleus of pedigree ABalpaaaa
material entity;ABalpaaaaa nucleus;nucleus of pedigree ABalpaaaaa
material entity;ABalpaa nucleus;nucleus of pedigree ABalpaa
material entity;ABalpaaa nucleus;nucleus of pedigree ABalpaaa
material entity;ABalp nucleus;nucleus of pedigree ABalp
material entity;ABalpa nucleus;nucleus of pedigree ABalpa
material entity;ABalappapap nucleus;nucleus of pedigree ABalappapap
material entity;ABalappapp nucleus;nucleus of pedigree ABalappapp
material entity;ABalapppp nucleus;nucleus of pedigree ABalapppp
material entity;ABalappppa nucleus;nucleus of pedigree ABalappppa
material entity;ABalapppapa nucleus;nucleus of pedigree ABalapppapa
material entity;ABalapppapap nucleus;nucleus of pedigree ABalapppapap
material entity;ABalapppaa nucleus;nucleus of pedigree ABalapppaa
material entity;ABalapppap nucleus;nucleus of pedigree ABalapppap
material entity;ABalappp nucleus;nucleus of pedigree ABalappp
material entity;ABalapppa nucleus;nucleus of pedigree ABalapppa
material entity;ABalappapa nucleus;nucleus of pedigree ABalappapa
material entity;ABalapappaap nucleus;nucleus of pedigree ABalapappaap
material entity;ABalappaapp nucleus;nucleus of pedigree ABalappaapp
material entity;ABalappap nucleus;nucleus of pedigree ABalappap
material entity;ABalappaaa nucleus;nucleus of pedigree ABalappaaa
material entity;ABalappaap nucleus;nucleus of pedigree ABalappaap
material entity;ABalappa nucleus;nucleus of pedigree ABalappa
material entity;ABalappaa nucleus;nucleus of pedigree ABalappaa
material entity;ABalapappp nucleus;nucleus of pedigree ABalapappp
material entity;ABalapp nucleus;nucleus of pedigree ABalapp
material entity;ABalapappa nucleus;nucleus of pedigree ABalapappa
material entity;ABalapappaa nucleus;nucleus of pedigree ABalapappaa
material entity;MSpappp nucleus;nucleus of pedigree MSpappp
material entity;MSpapaapap nucleus;nucleus of pedigree MSpapaapap
material entity;ABalapapapap nucleus;nucleus of pedigree ABalapapapap
material entity;MSpappap nucleus;nucleus of pedigree MSpappap
material entity;ABalapapp nucleus;nucleus of pedigree ABalapapp
material entity;MSpappaa nucleus;nucleus of pedigree MSpappaa
material entity;ABalapapap nucleus;nucleus of pedigree ABalapapap
material entity;MSpappa nucleus;nucleus of pedigree MSpappa
material entity;ABalapapapa nucleus;nucleus of pedigree ABalapapapa
material entity;MSpapp nucleus;nucleus of pedigree MSpapp
material entity;ABalapapa nucleus;nucleus of pedigree ABalapapa
material entity;MSpapapp nucleus;nucleus of pedigree MSpapapp
material entity;ABalapapaa nucleus;nucleus of pedigree ABalapapaa
material entity;MSpapapap nucleus;nucleus of pedigree MSpapapap
material entity;ABalapaappap nucleus;nucleus of pedigree ABalapaappap
material entity;MSpapapa nucleus;nucleus of pedigree MSpapapa
material entity;ABalapap nucleus;nucleus of pedigree ABalapap
material entity;MSpapap nucleus;nucleus of pedigree MSpapap
material entity;ABalapaappa nucleus;nucleus of pedigree ABalapaappa
material entity;ABalapaapap nucleus;nucleus of pedigree ABalapaapap
material entity;MSpapaapa nucleus;nucleus of pedigree MSpapaapa
material entity;ABalapaapp nucleus;nucleus of pedigree ABalapaapp
material entity;MSpapaap nucleus;nucleus of pedigree MSpapaap
material entity;ABalapaap nucleus;nucleus of pedigree ABalapaap
material entity;MSpapaaa nucleus;nucleus of pedigree MSpapaaa
material entity;ABalapaapa nucleus;nucleus of pedigree ABalapaapa
material entity;MSpapaa nucleus;nucleus of pedigree MSpapaa
material entity;ABalapaaaap nucleus;nucleus of pedigree ABalapaaaap
material entity;MSpapa nucleus;nucleus of pedigree MSpapa
material entity;ABalapaaap nucleus;nucleus of pedigree ABalapaaap
material entity;MSpap nucleus;nucleus of pedigree MSpap
material entity;ABalapaaa nucleus;nucleus of pedigree ABalapaaa
material entity;MSpaapp nucleus;nucleus of pedigree MSpaapp
material entity;ABalapaaaa nucleus;nucleus of pedigree ABalapaaaa
material entity;MSpaapap nucleus;nucleus of pedigree MSpaapap
material entity;MSpaapaap nucleus;nucleus of pedigree MSpaapaap
material entity;ABalapaa nucleus;nucleus of pedigree ABalapaa
material entity;MSpaapaa nucleus;nucleus of pedigree MSpaapaa
material entity;ABalap nucleus;nucleus of pedigree ABalap
material entity;ABalapa nucleus;nucleus of pedigree ABalapa
material entity;MSpaapa nucleus;nucleus of pedigree MSpaapa
material entity;ABalaappppa nucleus;nucleus of pedigree ABalaappppa
material entity;MSpaap nucleus;nucleus of pedigree MSpaap
material entity;ABalaappppap nucleus;nucleus of pedigree ABalaappppap
material entity;MSpaaapp nucleus;nucleus of pedigree MSpaaapp
material entity;ABalaapppap nucleus;nucleus of pedigree ABalaapppap
material entity;MSpaaapa nucleus;nucleus of pedigree MSpaaapa
material entity;ABalaapppp nucleus;nucleus of pedigree ABalaapppp
material entity;MSpaaap nucleus;nucleus of pedigree MSpaaap
material entity;ABalaappp nucleus;nucleus of pedigree ABalaappp
material entity;MSpaaaap nucleus;nucleus of pedigree MSpaaaap
material entity;ABalaapppa nucleus;nucleus of pedigree ABalaapppa
material entity;MSpaaaaap nucleus;nucleus of pedigree MSpaaaaap
material entity;ABalaappaa nucleus;nucleus of pedigree ABalaappaa
material entity;MSpaaaaa nucleus;nucleus of pedigree MSpaaaaa
material entity;ABalaappap nucleus;nucleus of pedigree ABalaappap
material entity;MSpaaaa nucleus;nucleus of pedigree MSpaaaa
material entity;MSpaaa nucleus;nucleus of pedigree MSpaaa
material entity;ABalaappa nucleus;nucleus of pedigree ABalaappa
material entity;ABalaapappa nucleus;nucleus of pedigree ABalaapappa
material entity;MSpaa nucleus;nucleus of pedigree MSpaa
material entity;ABalaapp nucleus;nucleus of pedigree ABalaapp
material entity;MSpa nucleus;nucleus of pedigree MSpa
material entity;ABalaapapa nucleus;nucleus of pedigree ABalaapapa
material entity;MSp nucleus;nucleus of pedigree MSp
material entity;ABalaapapp nucleus;nucleus of pedigree ABalaapapp
material entity;MSappppp nucleus;nucleus of pedigree MSappppp
material entity;ABalaapaapa nucleus;nucleus of pedigree ABalaapaapa
material entity;MSappppa nucleus;nucleus of pedigree MSappppa
material entity;ABalaapap nucleus;nucleus of pedigree ABalaapap
material entity;MSapppp nucleus;nucleus of pedigree MSapppp
material entity;ABalaapaaal nucleus;nucleus of pedigree ABalaapaaal
material entity;MSapppap nucleus;nucleus of pedigree MSapppap
material entity;ABalaapaap nucleus;nucleus of pedigree ABalaapaap
material entity;MSapppaa nucleus;nucleus of pedigree MSapppaa
material entity;MSapppa nucleus;nucleus of pedigree MSapppa
material entity;ABalaapaaa nucleus;nucleus of pedigree ABalaapaaa
material entity;MSappp nucleus;nucleus of pedigree MSappp
material entity;ABalaapa nucleus;nucleus of pedigree ABalaapa
material entity;ABalaapaa nucleus;nucleus of pedigree ABalaapaa
material entity;MSappapp nucleus;nucleus of pedigree MSappapp
material entity;ABalaaappr nucleus;nucleus of pedigree ABalaaappr
material entity;MSappapa nucleus;nucleus of pedigree MSappapa
material entity;ABalaap nucleus;nucleus of pedigree ABalaap
material entity;MSappap nucleus;nucleus of pedigree MSappap
material entity;ABalaaappl nucleus;nucleus of pedigree ABalaaappl
material entity;MSappaa nucleus;nucleus of pedigree MSappaa
material entity;ABalaaapplr nucleus;nucleus of pedigree ABalaaapplr
material entity;MSappa nucleus;nucleus of pedigree MSappa
material entity;ABalaaaparl nucleus;nucleus of pedigree ABalaaaparl
material entity;MSapp nucleus;nucleus of pedigree MSapp
material entity;ABalaaapp nucleus;nucleus of pedigree ABalaaapp
material entity;MSapappp nucleus;nucleus of pedigree MSapappp
material entity;ABalaaapal nucleus;nucleus of pedigree ABalaaapal
material entity;MSapappa nucleus;nucleus of pedigree MSapappa
material entity;ABalaaapar nucleus;nucleus of pedigree ABalaaapar
material entity;MSapapp nucleus;nucleus of pedigree MSapapp
material entity;MSapapap nucleus;nucleus of pedigree MSapapap
material entity;ABalaaapa nucleus;nucleus of pedigree ABalaaapa
material entity;ABalaaaarra nucleus;nucleus of pedigree ABalaaaarra
material entity;MSapapaa nucleus;nucleus of pedigree MSapapaa
material entity;ABalaaap nucleus;nucleus of pedigree ABalaaap
material entity;MSapapa nucleus;nucleus of pedigree MSapapa
material entity;ABalaaaarla nucleus;nucleus of pedigree ABalaaaarla
material entity;MSapap nucleus;nucleus of pedigree MSapap
material entity;ABalaaaarr nucleus;nucleus of pedigree ABalaaaarr
material entity;MSapaapa nucleus;nucleus of pedigree MSapaapa
material entity;ABalaaaar nucleus;nucleus of pedigree ABalaaaar
material entity;MSapaap nucleus;nucleus of pedigree MSapaap
material entity;ABalaaaarl nucleus;nucleus of pedigree ABalaaaarl
material entity;MSapaaap nucleus;nucleus of pedigree MSapaaap
material entity;ABalaaaalp nucleus;nucleus of pedigree ABalaaaalp
material entity;MSapaaaa nucleus;nucleus of pedigree MSapaaaa
material entity;ABalaaaalpa nucleus;nucleus of pedigree ABalaaaalpa
material entity;MSapaaa nucleus;nucleus of pedigree MSapaaa
material entity;MSapaa nucleus;nucleus of pedigree MSapaa
material entity;ABalaaaalar nucleus;nucleus of pedigree ABalaaaalar
material entity;MSapa nucleus;nucleus of pedigree MSapa
material entity;ABalaaaal nucleus;nucleus of pedigree ABalaaaal
material entity;ABalaaaala nucleus;nucleus of pedigree ABalaaaala
material entity;MSap nucleus;nucleus of pedigree MSap
material entity;ABalaaa nucleus;nucleus of pedigree ABalaaa
material entity;MSaappppp nucleus;nucleus of pedigree MSaappppp
material entity;ABalaaaa nucleus;nucleus of pedigree ABalaaaa
material entity;MSaappppa nucleus;nucleus of pedigree MSaappppa
material entity;ABala nucleus;nucleus of pedigree ABala
material entity;MSaapppp nucleus;nucleus of pedigree MSaapppp
material entity;ABalaa nucleus;nucleus of pedigree ABalaa
material entity;MSaapppap nucleus;nucleus of pedigree MSaapppap
material entity;ABa nucleus;nucleus of pedigree ABa
material entity;MSaapppaa nucleus;nucleus of pedigree MSaapppaa
material entity;ABal nucleus;nucleus of pedigree ABal
material entity;MSaapppa nucleus;nucleus of pedigree MSaapppa
material entity;MSaappp nucleus;nucleus of pedigree MSaappp
material entity;AB nucleus;nucleus of embryonic cell AB.
material entity;MSaappa nucleus;nucleus of pedigree MSaappa
material entity;MSaapp nucleus;nucleus of pedigree MSaapp
material entity;MSaapapp nucleus;nucleus of pedigree MSaapapp
material entity;MSaapapap nucleus;nucleus of pedigree MSaapapap
material entity;MSaapapa nucleus;nucleus of pedigree MSaapapa
material entity;MSaapap nucleus;nucleus of pedigree MSaapap
material entity;MSaapaapap nucleus;nucleus of pedigree MSaapaapap
material entity;MSaapaapa nucleus;nucleus of pedigree MSaapaapa
material entity;MSaapaap nucleus;nucleus of pedigree MSaapaap
material entity;MSaapaaa nucleus;nucleus of pedigree MSaapaaa
material entity;MSaapaa nucleus;nucleus of pedigree MSaapaa
material entity;MSaapa nucleus;nucleus of pedigree MSaapa
material entity;MSaaappa nucleus;nucleus of pedigree MSaaappa
material entity;MSaaapp nucleus;nucleus of pedigree MSaaapp
material entity;MSaaapap nucleus;nucleus of pedigree MSaaapap
material entity;MSaaapaa nucleus;nucleus of pedigree MSaaapaa
material entity;MSaaapa nucleus;nucleus of pedigree MSaaapa
material entity;MSaaap nucleus;nucleus of pedigree MSaaap
material entity;MSaaaappa nucleus;nucleus of pedigree MSaaaappa
material entity;MSaaaapp nucleus;nucleus of pedigree MSaaaapp
material entity;MSaap nucleus;nucleus of pedigree MSaap
material entity;MSaaaapa nucleus;nucleus of pedigree MSaaaapa
material entity;MSaaaaap nucleus;nucleus of pedigree MSaaaaap
material entity;MSaaaaaa nucleus;nucleus of pedigree MSaaaaaa
material entity;MSaaaaa nucleus;nucleus of pedigree MSaaaaa
material entity;MSaaaa nucleus;nucleus of pedigree MSaaaa
material entity;MSaaa nucleus;nucleus of pedigree MSaaa
material entity;MSaa nucleus;nucleus of pedigree MSaa
material entity;MSa nucleus;nucleus of pedigree MSa
material entity;MS nucleus;nucleus of pedigree MS
material entity;MSaaaap nucleus;nucleus of pedigree MSaaaap
material entity;MSaaaaapa nucleus;nucleus of pedigree MSaaaaapa
material entity;B nucleus;nucleus of pedigree B
material entity;Y.a nucleus;nucleus of pedigree Y.a
material entity;Y nucleus;nucleus of pedigree Y
material entity;Z4.paappa nucleus;nucleus of pedigree Z4.paappa
material entity;Z4.paapp nucleus;nucleus of pedigree Z4.paapp
material entity;Z4.paapap nucleus;nucleus of pedigree Z4.paapap
material entity;Z4.paapaa nucleus;nucleus of pedigree Z4.paapaa
material entity;Z4.paapa nucleus;nucleus of pedigree Z4.paapa
material entity;Z4.paap nucleus;nucleus of pedigree Z4.paap
material entity;Z4.paaapppp nucleus;nucleus of pedigree Z4.paaapppp
independent continuant;CEMVL;Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.
independent continuant;CEMDR;Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.
independent continuant;CEMDL;Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.
material entity;Z4.pap nucleus;nucleus of pedigree Z4.pap
material entity;Z4.paappp nucleus;nucleus of pedigree Z4.paappp
material entity;Z4.paaappa nucleus;nucleus of pedigree Z4.paaappa
material entity;Z4.paaapp nucleus;nucleus of pedigree Z4.paaapp
material entity;Z4.paaapapp nucleus;nucleus of pedigree Z4.paaapapp
independent continuant;CEMVR;Male specific cephalic neurons (programmed cell death in hermaphrodite embryo) open to outside, possible function in male chemotaxis toward hermaphrodite.
material entity;Z4.paaapapa nucleus;nucleus of pedigree Z4.paaapapa
material entity;Z4.paaapap nucleus;nucleus of pedigree Z4.paaapap
material entity;Z4.paaapaa nucleus;nucleus of pedigree Z4.paaapaa
